review_id,app_id,user_name,review_text,rating,app_version
bc51e240-4797-4873-a16e-a45e13cb6988,3,Tippanna Bandihal,"They respond very soon to assure that they will not take care for the missed product and the money. Joking app ever which never gives you customer care email id, and chat is available but no date, time. they are trying to hide from consumer court proofing. Don't use this",1,
979d7275-9ef0-424d-9c18-15020974359f,3,Aaradhy Yadav,Very good app for shopping,4,28.0
f591b5a9-78dc-437b-bc7b-2f2106342e44,3,Ananya Roy,very good app anlt reasonable price,5,27.9
b323ff3b-31f4-49d5-b08d-ce2ee78f0f47,3,Akshata Gah,"Ordered number product is missing and no response from the meesho, hold for 2 minutes, will be solved in 24 hours and the 24 hours is the minimum 7 days, which they ignore. Better to not install the app not recommended for online shopping",1,28.0
fcff6d1a-868e-41ab-a4da-f7041a18c8ae,3,Payal Mandal,very good 👍,5,28.0
0d619106-eace-4765-9659-3a5af8782d52,3,Shekhar Yadav,nice,5,28.1
12ae1006-4397-4439-85c8-f6c7c172c749,3,Sourabh “SourabhrishiOfficial” Rishi,very good app for discounts,5,28.1
dc5c2095-0ae6-4dc0-81f3-20f7e208a084,3,Sukanta Ghose,Horrible service i'm a seller and my RTO shipment is stuck for almost 25 days with zero response from the illiterate Customer support. Never sell or buy on this platform. Total waste of money. No number to contact customer support tickets raised are closed automatically without resolutuon as Customer support is illiterate. Don't give generic replies by asking to fill a form as the link that you illiterates provide for the form doesn't open.,1,28.0
9b31cf8d-9738-4348-be3f-4b8776d53600,3,Venugopal Achanti,nice was produced,5,28.0
8b937ed8-4777-4343-b131-00fd278f8635,3,Sulaim Danish,this app is very useful to find cheap and good quality products easily,5,27.6
eee9968b-a296-4d90-b14c-1eea9289306d,3,Akshata B,Worst ever customer service don't order from this application,1,
244537a1-c429-446d-a2e3-9ce6c48a4961,3,TRIPURI MUSIC Official,"first of all spend money buying your products and showcase on Instagram reels, facebook, youtube, then only can earn Affiliate money 🤣 making fool to creators 😤😤😤😤",1,28.0
bb4a87a2-7030-4593-a577-08a5aa2edf59,3,Rohan Mukherjee,beautiful,5,28.1
34dc4337-771a-411c-8a6b-32a3490390ca,3,Nik Kalme,best price and amazing product,5,28.0
8c1c2c16-eb49-485c-905b-1541cfdd039c,3,Anjali Raval,coustomer care service is absolutely useless n very poor job 😔 unhappy n very bad experience 👎👎,1,27.9
4c1f0573-f17e-474e-9fae-cd295923d62e,3,Sahilsahil,🥰,5,
79b0efc0-74f7-4c41-895c-d7fdcd1daa8c,3,Subhash Sharma,चोरो का अड्डा बन के रह गया अब बहुत महँगे,1,28.1
c0c7369a-cad7-4a25-a2dc-a0dbd3656bf9,3,Divyansh Moudgil,the meesho services is very low,1,28.1
